accuracy,completeness,fluency,prosodic,total,words,speaker,gender,age,split
6,10.0,5,5,5,"[{'accuracy': 3, 'phones': array(['B', 'AH0', 'T'], dtype=object), 'phones-accuracy': array([1.6, 0. , 2. ]), 'stress': 10, 'text': 'BUT', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AH', 'index': 1, 'pronounced-phone': 'IH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'AE0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.2, 2. ]), 'stress': 10, 'text': 'CAN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'UH0'], dtype=object), 'phones-accuracy': array([2. , 1.6]), 'stress': 10, 'text': 'DO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'OW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'SO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['M', 'AH0', 'CH'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'MUCH', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['M', 'AO0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'MORE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THAN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AE0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THAT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
6,10.0,6,6,5,"[{'accuracy': 10, 'phones': array(['DH', 'EH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THEN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'EY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THEY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'WERE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AE0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'AT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['S', 'EY0', 'M'], dtype=object), 'phones-accuracy': array([2. , 0. , 1.8]), 'stress': 10, 'text': 'SAME', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'EY', 'index': 1, 'pronounced-phone': 'AA'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['TH', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THING', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'G', 'EH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.2, 2. ]), 'stress': 10, 'text': 'AGAIN', 'total': 10, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
3,10.0,4,4,3,"[{'accuracy': 10, 'phones': array(['HH', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'HE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['K', 'L', 'OW0', 'Z', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2., 0., 0.]), 'stress': 10, 'text': 'CLOSED', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'Z', 'index': 3, 'pronounced-phone': '<DEL>'},
        {'canonical-phone': 'D', 'index': 4, 'pronounced-phone': '<DEL>'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'IH0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HIS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['AY0', 'Z'], dtype=object), 'phones-accuracy': array([0., 2.]), 'stress': 10, 'text': 'EYES', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AY', 'index': 0, 'pronounced-phone': 'IY'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AE0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'AS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'HE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['W', 'AO0', 'K', 'T'], dtype=object), 'phones-accuracy': array([2. , 1.6, 2. , 0.4]), 'stress': 10, 'text': 'WALKED', 'total': 6, 'mispronunciations': array([{'canonical-phone': 'T', 'index': 3, 'pronounced-phone': '<DEL>'}],
       dtype=object)}                                                                                                                                                                                                                                              ]",9622,f,20,test
4,10.0,4,4,4,"[{'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['AA0', 'S', 'K', 'T'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.2, 1. ]), 'stress': 10, 'text': 'ASKED', 'total': 6, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 6, 'phones': array(['IH0', 'F'], dtype=object), 'phones-accuracy': array([1.6, 2. ]), 'stress': 10, 'text': 'IF', 'total': 6, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'EY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THEY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'WERE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['F', 'AY0', 'T'], dtype=object), 'phones-accuracy': array([2. , 0.4, 2. ]), 'stress': 10, 'text': 'FIGHT', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AY', 'index': 1, 'pronounced-phone': 'IH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AO0'], dtype=object), 'phones-accuracy': array([1.6]), 'stress': 10, 'text': 'OR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['S', 'AH1', 'M', 'TH', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2. , 0. , 2. , 1.8, 2. , 2. ]), 'stress': 10, 'text': 'SOMETHING', 'total': 6, 'mispronunciations': array([{'canonical-phone': 'AH', 'index': 1, 'pronounced-phone': 'EY'}],
       dtype=object)}                                                                                                                                                                                                                                                                       ]",9622,f,20,test
7,10.0,5,5,6,"[{'accuracy': 10, 'phones': array(['N', 'OW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'NO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'OW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'NO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'HE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'WAS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TOO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['G', 'UH0', 'D'], dtype=object), 'phones-accuracy': array([2., 0., 2.]), 'stress': 10, 'text': 'GOOD', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'UH', 'index': 1, 'pronounced-phone': 'AH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'ER1', 'K', 'M', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 2. , 1.6, 2. ]), 'stress': 10, 'text': 'WORKMAN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AO0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'FOR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['DH', 'AE0', 'T'], dtype=object), 'phones-accuracy': array([2. , 2. , 0.8]), 'stress': 10, 'text': 'THAT', 'total': 4, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
3,10.0,4,4,3,"[{'accuracy': 10, 'phones': array(['HH', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'HE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['P', 'UH0', 'T'], dtype=object), 'phones-accuracy': array([2., 0., 2.]), 'stress': 10, 'text': 'PUT', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'UH', 'index': 1, 'pronounced-phone': 'AH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'ER0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'HER', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['D', 'AW0', 'N'], dtype=object), 'phones-accuracy': array([2., 0., 2.]), 'stress': 10, 'text': 'DOWN', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AW', 'index': 1, 'pronounced-phone': 'AH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AE0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'AND', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['P', 'AE1', 'T', 'IH0', 'D'], dtype=object), 'phones-accuracy': array([2. , 0.4, 1.6, 0. , 2. ]), 'stress': 10, 'text': 'PATTED', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AE', 'index': 1, 'pronounced-phone': 'AA'},
        {'canonical-phone': 'IH', 'index': 3, 'pronounced-phone': '<unk>'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'ER0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'HER', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'ON', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['HH', 'EH0', 'D'], dtype=object), 'phones-accuracy': array([2., 0., 2.]), 'stress': 10, 'text': 'HEAD', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'EH', 'index': 1, 'pronounced-phone': 'IH'}],
       dtype=object)}                                                                                                                                                                                                                              ]",9622,f,20,test
4,10.0,5,5,4,"[{'accuracy': 10, 'phones': array(['W', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'WE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'UH0', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'WOULD', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'AE0', 'V'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HAVE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AY0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. ]), 'stress': 10, 'text': 'FIND', 'total': 9, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['S', 'AH0', 'M'], dtype=object), 'phones-accuracy': array([2. , 0.4, 1.8]), 'stress': 10, 'text': 'SOME', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AH', 'index': 1, 'pronounced-phone': 'EY'}],
       dtype=object)}
 {'accuracy': 3, 'phones': array(['W', 'EY0'], dtype=object), 'phones-accuracy': array([2. , 0.4]), 'stress': 10, 'text': 'WAY', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'EY', 'index': 1, 'pronounced-phone': 'ER'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['HH', 'AY1', 'D', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2. , 0. , 0.4, 0. , 0. ]), 'stress': 10, 'text': 'HIDING', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AY', 'index': 1, 'pronounced-phone': 'IH'},
        {'canonical-phone': 'D', 'index': 2, 'pronounced-phone': '<unk>'},
        {'canonical-phone': 'IH', 'index': 3, 'pronounced-phone': '<DEL>'},
        {'canonical-phone': 'NG', 'index': 4, 'pronounced-phone': '<DEL>'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
5,10.0,4,4,5,"[{'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 6, 'phones': array(['HH', 'AE0', 'D'], dtype=object), 'phones-accuracy': array([2. , 1.2, 2. ]), 'stress': 10, 'text': 'HAD', 'total': 6, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['L', 'EH0', 'F', 'T'], dtype=object), 'phones-accuracy': array([2., 0., 2., 2.]), 'stress': 10, 'text': 'LEFT', 'total': 6, 'mispronunciations': array([{'canonical-phone': 'EH', 'index': 1, 'pronounced-phone': 'IY'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['B', 'IH0', 'HH', 'AY1', 'N', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2., 0., 0., 2.]), 'stress': 10, 'text': 'BEHIND', 'total': 5, 'mispronunciations': array([{'canonical-phone': 'AY', 'index': 3, 'pronounced-phone': 'IY'},
        {'canonical-phone': 'N', 'index': 4, 'pronounced-phone': '<DEL>'}],
       dtype=object)}                                                                                                                                                                                                                                                            ]",9622,f,20,test
3,10.0,4,4,3,"[{'accuracy': 10, 'phones': array(['SH', 'IY0'], dtype=object), 'phones-accuracy': array([1.2, 2. ]), 'stress': 10, 'text': 'SHE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'ER0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'TURNED', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['AH0', 'W', 'EY1'], dtype=object), 'phones-accuracy': array([1.6, 1.6, 0. ]), 'stress': 10, 'text': 'AWAY', 'total': 5, 'mispronunciations': array([{'canonical-phone': 'EY', 'index': 2, 'pronounced-phone': 'AH'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'IH0', 'DH'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'WITH', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['L', 'IH1', 'T', 'L'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.6, 0.8]), 'stress': 10, 'text': 'LITTLE', 'total': 6, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['W', 'EY0', 'V'], dtype=object), 'phones-accuracy': array([2., 0., 0.]), 'stress': 10, 'text': 'WAVE', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'EY', 'index': 1, 'pronounced-phone': 'AH'},
        {'canonical-phone': 'V', 'index': 2, 'pronounced-phone': '<DEL>'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 5, 'phones': array(['HH', 'AE0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2. , 0.8, 2. , 2. ]), 'stress': 10, 'text': 'HAND', 'total': 6, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
4,10.0,6,6,4,"[{'accuracy': 3, 'phones': array(['B', 'AH0', 'T'], dtype=object), 'phones-accuracy': array([2., 0., 2.]), 'stress': 10, 'text': 'BUT', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'AH', 'index': 1, 'pronounced-phone': 'IH'}],
       dtype=object)}
 {'accuracy': 3, 'phones': array(['L', 'UH0', 'K'], dtype=object), 'phones-accuracy': array([1.6, 0. , 1.6]), 'stress': 10, 'text': 'LOOK', 'total': 4, 'mispronunciations': array([{'canonical-phone': 'UH', 'index': 1, 'pronounced-phone': 'IY'}],
       dtype=object)}
 {'accuracy': 10, 'phones': array(['AE0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'AT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['Y', 'UW0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'YOU', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'TWO', 'total': 10, 'mispronunciations': array([], dtype=object)}]",9622,f,20,test
